FIPS,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11
25017,0.0,0.0,10.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,6.0,12.0,6.0,7.0,17.0,23.0,23.0,27.0,25.0,14.0,14.0,27.0,30.0,31.0,30.0,30.0,17.0,18.0,30.0,30.0,30.0,33.0,35.0,18.0,16.0,29.0,30.0,32.0,34.0,33.0,17.0
34021,0.0,-1.0,8.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,3.0,6.0,3.0,5.0,11.0,16.0,16.0,20.0,20.0,12.0,14.0,26.0,23.0,26.0,24.0,25.0,18.0,15.0,24.0,25.0,25.0,26.0,27.0,17.0,14.0,24.0,25.0,26.0,28.0,30.0,17.0
04027,0.0,-1.0,4.0,0.0,0.0,0.0,-1.0,2.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,8.0,7.0,9.0,10.0,9.0,9.0,10.0,11.0,12.0,14.0,13.0,10.0,10.0,12.0,13.0,14.0,16.0,14.0,11.0,12.0,13.0,16.0,14.0,18.0,16.0
05143,0.0,0.0,3.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-4.0,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-3.0,-2.0,-1.0,2.0,-1.0,-1.0,-2.0,0.0,5.0,3.0,10.0,10.0,11.0,15.0,13.0,9.0,10.0,16.0,16.0,14.0,15.0,16.0,12.0,8.0,17.0,16.0,15.0,16.0,19.0,14.0,11.0,17.0,16.0,15.0,16.0,17.0,12.0
05131,0.0,-1.0,3.0,1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-2.0,-4.0,-3.0,-2.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-1.0,-2.0,0.0,4.0,2.0,6.0,8.0,7.0,9.0,11.0,7.0,8.0,12.0,13.0,11.0,12.0,13.0,10.0,7.0,14.0,13.0,11.0,12.0,15.0,12.0,9.0,13.0,13.0,12.0,13.0,15.0,10.0
05031,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,-1.0,-4.0,-3.0,-2.0,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,2.0,-1.0,0.0,0.0,0.0,4.0,2.0,8.0,7.0,8.0,10.0,11.0,9.0,10.0,13.0,15.0,13.0,12.0,14.0,8.0,4.0,11.0,12.0,10.0,12.0,14.0,9.0,7.0,13.0,13.0,12.0,13.0,16.0,9.0
05119,0.0,-1.0,5.0,2.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,-2.0,-2.0,-3.0,-3.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-1.0,-1.0,5.0,5.0,4.0,9.0,9.0,11.0,11.0,13.0,9.0,11.0,14.0,15.0,14.0,14.0,16.0,12.0,9.0,16.0,15.0,13.0,15.0,18.0,13.0,9.0,15.0,16.0,15.0,16.0,18.0,11.0
05007,0.0,0.0,4.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-4.0,-3.0,-1.0,0.0,-1.0,-1.0,-2.0,-3.0,-2.0,-1.0,2.0,0.0,-1.0,-1.0,0.0,5.0,4.0,12.0,13.0,13.0,17.0,15.0,9.0,11.0,17.0,19.0,16.0,17.0,17.0,11.0,9.0,19.0,19.0,18.0,18.0,21.0,13.0,11.0,19.0,19.0,17.0,19.0,19.0,12.0
06001,-1.0,-2.0,11.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,2.0,3.0,1.0,4.0,4.0,5.0,7.0,8.0,9.0,8.0,14.0,26.0,27.0,27.0,28.0,18.0,15.0,28.0,30.0,29.0,29.0,30.0,20.0,17.0,27.0,28.0,28.0,29.0,30.0,21.0,18.0,30.0,29.0,29.0,30.0,31.0,19.0
06059,0.0,-1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,6.0,6.0,6.0,10.0,14.0,18.0,20.0,24.0,18.0,16.0,23.0,24.0,24.0,25.0,26.0,19.0,17.0,23.0,25.0,24.0,26.0,26.0,19.0,18.0,26.0,28.0,26.0,29.0,30.0,19.0
06013,-1.0,-2.0,10.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,7.0,7.0,11.0,22.0,23.0,23.0,24.0,16.0,14.0,23.0,26.0,25.0,25.0,26.0,19.0,15.0,23.0,24.0,24.0,25.0,26.0,19.0,17.0,26.0,25.0,26.0,27.0,27.0,17.0
06023,-1.0,0.0,6.0,1.0,1.0,2.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-2.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,3.0,3.0,5.0,8.0,9.0,10.0,15.0,11.0,9.0,15.0,17.0,16.0,17.0,18.0,14.0,11.0,17.0,18.0,16.0,17.0,18.0,15.0,12.0,16.0,17.0,17.0,18.0,18.0,12.0
22071,-1.0,1.0,2.0,0.0,-3.0,3.0,0.0,-3.0,-5.0,4.0,6.0,4.0,3.0,2.0,-1.0,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,2.0,4.0,4.0,9.0,15.0,15.0,17.0,20.0,18.0,14.0,21.0,24.0,23.0,24.0,26.0,20.0,16.0,22.0,24.0,22.0,24.0,26.0,20.0,16.0,23.0,24.0,23.0,24.0,28.0,19.0
21067,-1.0,0.0,4.0,1.0,-1.0,0.0,-1.0,-2.0,-1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,-3.0,1.0,-1.0,-1.0,-2.0,0.0,-2.0,-1.0,0.0,2.0,0.0,2.0,1.0,4.0,5.0,8.0,10.0,12.0,14.0,15.0,11.0,10.0,17.0,19.0,17.0,18.0,20.0,11.0,10.0,19.0,21.0,20.0,20.0,21.0,11.0,11.0,20.0,20.0,21.0,21.0,23.0,12.0
21111,-1.0,-1.0,3.0,1.0,0.0,0.0,0.0,-2.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-3.0,-3.0,1.0,-1.0,-1.0,-1.0,0.0,-3.0,-2.0,0.0,1.0,0.0,2.0,2.0,4.0,4.0,8.0,10.0,13.0,14.0,15.0,10.0,10.0,15.0,18.0,17.0,18.0,20.0,11.0,10.0,17.0,20.0,20.0,20.0,20.0,12.0,10.0,18.0,19.0,19.0,20.0,23.0,12.0
22051,-2.0,1.0,1.0,0.0,-2.0,3.0,-1.0,-3.0,-4.0,4.0,12.0,3.0,2.0,1.0,-2.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,3.0,3.0,7.0,12.0,13.0,15.0,17.0,15.0,12.0,19.0,22.0,22.0,22.0,24.0,17.0,14.0,21.0,22.0,21.0,23.0,24.0,18.0,14.0,21.0,23.0,22.0,23.0,27.0,17.0
22033,-1.0,1.0,1.0,0.0,1.0,3.0,0.0,-1.0,-2.0,4.0,6.0,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,1.0,-1.0,-1.0,-2.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,2.0,2.0,5.0,11.0,12.0,13.0,16.0,12.0,10.0,17.0,21.0,20.0,21.0,22.0,14.0,12.0,19.0,21.0,20.0,22.0,22.0,15.0,12.0,20.0,22.0,21.0,22.0,26.0,14.0
22055,-2.0,0.0,1.0,0.0,0.0,2.0,0.0,-2.0,-2.0,4.0,9.0,1.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0,-1.0,1.0,1.0,4.0,10.0,9.0,11.0,14.0,12.0,9.0,15.0,19.0,18.0,18.0,20.0,14.0,11.0,17.0,19.0,17.0,19.0,21.0,15.0,11.0,18.0,19.0,18.0,18.0,25.0,14.0
22019,-1.0,0.0,1.0,0.0,0.0,3.0,0.0,-1.0,-2.0,5.0,3.0,1.0,-1.0,-1.0,-3.0,-2.0,-2.0,-1.0,1.0,-1.0,-1.0,-2.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,3.0,8.0,8.0,10.0,14.0,11.0,10.0,13.0,16.0,16.0,16.0,18.0,13.0,11.0,15.0,16.0,16.0,17.0,19.0,14.0,12.0,17.0,17.0,17.0,17.0,23.0,14.0
06029,0.0,-1.0,7.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,6.0,9.0,11.0,14.0,11.0,9.0,15.0,16.0,16.0,16.0,17.0,12.0,11.0,15.0,15.0,15.0,16.0,16.0,12.0,11.0,19.0,18.0,20.0,21.0,20.0,13.0
06037,0.0,-1.0,7.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,6.0,7.0,6.0,11.0,14.0,16.0,18.0,22.0,18.0,16.0,22.0,23.0,23.0,24.0,25.0,20.0,17.0,22.0,23.0,23.0,25.0,25.0,20.0,17.0,25.0,26.0,26.0,29.0,29.0,20.0
35049,-2.0,-2.0,4.0,-1.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,1.0,4.0,4.0,4.0,7.0,10.0,13.0,16.0,16.0,12.0,9.0,15.0,19.0,20.0,22.0,21.0,15.0,12.0,19.0,19.0,20.0,20.0,20.0,14.0,11.0,19.0,20.0,21.0,21.0,22.0,15.0
06089,-1.0,-1.0,5.0,2.0,1.0,1.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,3.0,4.0,8.0,8.0,8.0,11.0,8.0,6.0,11.0,14.0,13.0,13.0,14.0,11.0,9.0,13.0,13.0,11.0,13.0,13.0,12.0,10.0,13.0,13.0,12.0,14.0,14.0,9.0
06073,0.0,-1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,7.0,6.0,10.0,14.0,19.0,19.0,23.0,17.0,15.0,22.0,23.0,24.0,25.0,25.0,18.0,15.0,22.0,23.0,23.0,25.0,25.0,19.0,16.0,25.0,26.0,26.0,27.0,31.0,19.0
36061,0.0,0.0,10.0,2.0,1.0,1.0,2.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,5.0,8.0,10.0,5.0,7.0,18.0,21.0,22.0,25.0,26.0,15.0,16.0,32.0,29.0,31.0,31.0,32.0,20.0,19.0,31.0,32.0,31.0,33.0,34.0,19.0,18.0,31.0,32.0,32.0,34.0,35.0,19.0
06071,0.0,-1.0,7.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,5.0,4.0,7.0,10.0,12.0,14.0,17.0,14.0,12.0,17.0,17.0,18.0,18.0,20.0,16.0,14.0,17.0,18.0,17.0,18.0,19.0,16.0,14.0,20.0,21.0,21.0,22.0,24.0,16.0
06067,-1.0,-2.0,9.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,9.0,11.0,14.0,14.0,20.0,13.0,12.0,19.0,21.0,20.0,20.0,22.0,16.0,13.0,19.0,20.0,19.0,20.0,21.0,16.0,15.0,20.0,20.0,21.0,21.0,22.0,14.0
06019,0.0,-2.0,8.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,-2.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,2.0,3.0,9.0,9.0,9.0,15.0,15.0,13.0,10.0,16.0,16.0,17.0,17.0,17.0,13.0,11.0,15.0,16.0,15.0,16.0,16.0,12.0,13.0,18.0,17.0,18.0,19.0,19.0,13.0
25025,0.0,0.0,10.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,2.0,5.0,9.0,4.0,6.0,14.0,21.0,21.0,25.0,24.0,14.0,14.0,25.0,28.0,30.0,29.0,30.0,18.0,18.0,29.0,29.0,29.0,31.0,34.0,19.0,17.0,28.0,30.0,31.0,33.0,34.0,20.0
22017,-1.0,0.0,5.0,4.0,4.0,1.0,0.0,-1.0,0.0,1.0,-1.0,-3.0,-3.0,-3.0,-4.0,-2.0,-1.0,-2.0,1.0,-3.0,-2.0,-3.0,-2.0,1.0,-2.0,-2.0,-2.0,0.0,1.0,2.0,5.0,7.0,8.0,9.0,14.0,9.0,9.0,15.0,16.0,15.0,15.0,17.0,13.0,10.0,18.0,16.0,14.0,16.0,19.0,16.0,11.0,17.0,17.0,16.0,16.0,21.0,13.0
24510,0.0,-1.0,7.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0,-2.0,-1.0,-1.0,1.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,3.0,2.0,3.0,8.0,11.0,13.0,14.0,16.0,10.0,10.0,19.0,18.0,21.0,19.0,20.0,15.0,12.0,18.0,21.0,21.0,21.0,22.0,14.0,12.0,20.0,20.0,20.0,22.0,25.0,13.0
25023,0.0,-1.0,9.0,3.0,2.0,2.0,3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,6.0,3.0,4.0,9.0,15.0,15.0,19.0,18.0,11.0,11.0,18.0,21.0,23.0,22.0,23.0,14.0,14.0,22.0,22.0,23.0,25.0,28.0,16.0,12.0,21.0,22.0,24.0,26.0,26.0,15.0
23005,0.0,-1.0,7.0,5.0,2.0,1.0,3.0,-1.0,-2.0,0.0,0.0,0.0,2.0,0.0,-2.0,-2.0,0.0,-2.0,0.0,-1.0,1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,10.0,16.0,16.0,19.0,21.0,11.0,10.0,19.0,22.0,22.0,22.0,24.0,13.0,13.0,22.0,21.0,22.0,26.0,28.0,15.0,12.0,21.0,22.0,22.0,25.0,26.0,14.0
22015,-2.0,0.0,6.0,2.0,2.0,1.0,0.0,-1.0,0.0,1.0,-1.0,-2.0,-3.0,-2.0,-3.0,-1.0,-1.0,-2.0,2.0,-2.0,-2.0,-3.0,-2.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,8.0,10.0,11.0,17.0,11.0,11.0,17.0,17.0,17.0,17.0,20.0,15.0,12.0,20.0,18.0,17.0,18.0,22.0,18.0,13.0,19.0,18.0,18.0,18.0,24.0,15.0
35043,-2.0,-1.0,5.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-2.0,-1.0,-2.0,-3.0,-2.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,0.0,-2.0,-1.0,-1.0,0.0,3.0,3.0,3.0,7.0,11.0,13.0,16.0,16.0,11.0,9.0,14.0,20.0,20.0,22.0,21.0,14.0,11.0,19.0,20.0,20.0,21.0,21.0,14.0,10.0,19.0,21.0,21.0,22.0,23.0,14.0
34007,0.0,-1.0,6.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,3.0,2.0,3.0,8.0,13.0,15.0,17.0,18.0,12.0,12.0,22.0,21.0,23.0,21.0,23.0,17.0,13.0,21.0,22.0,22.0,23.0,25.0,16.0,12.0,21.0,22.0,23.0,24.0,27.0,16.0
06065,0.0,-1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,5.0,5.0,8.0,10.0,13.0,15.0,18.0,15.0,13.0,18.0,18.0,19.0,19.0,21.0,16.0,14.0,17.0,18.0,18.0,19.0,21.0,16.0,15.0,21.0,21.0,22.0,23.0,26.0,17.0
27137,0.0,-1.0,6.0,2.0,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,4.0,6.0,12.0,14.0,15.0,13.0,12.0,15.0,17.0,17.0,17.0,19.0,17.0,14.0,18.0,19.0,18.0,20.0,24.0,16.0,12.0,19.0,19.0,19.0,20.0,22.0,14.0
26049,0.0,-1.0,4.0,5.0,0.0,0.0,1.0,-1.0,-2.0,0.0,0.0,7.0,5.0,0.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,1.0,-3.0,-3.0,-1.0,-1.0,-1.0,0.0,5.0,3.0,2.0,6.0,9.0,10.0,12.0,16.0,11.0,8.0,15.0,23.0,21.0,23.0,25.0,17.0,12.0,22.0,24.0,22.0,23.0,25.0,16.0,11.0,22.0,24.0,22.0,25.0,28.0,15.0
26125,0.0,-2.0,4.0,3.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,9.0,5.0,0.0,-2.0,-2.0,0.0,0.0,-1.0,-1.0,1.0,-2.0,-2.0,0.0,1.0,0.0,2.0,7.0,5.0,4.0,13.0,17.0,19.0,21.0,24.0,14.0,11.0,23.0,31.0,30.0,32.0,33.0,19.0,14.0,30.0,31.0,31.0,31.0,33.0,18.0,13.0,30.0,32.0,30.0,33.0,36.0,18.0
27053,0.0,-1.0,6.0,1.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,11.0,15.0,20.0,23.0,22.0,15.0,12.0,22.0,24.0,25.0,24.0,24.0,21.0,16.0,24.0,26.0,26.0,28.0,30.0,18.0,13.0,25.0,26.0,27.0,28.0,28.0,16.0
26099,0.0,-2.0,3.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,7.0,5.0,0.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,-2.0,-2.0,-1.0,1.0,0.0,1.0,4.0,4.0,3.0,9.0,12.0,15.0,17.0,19.0,13.0,10.0,19.0,28.0,27.0,28.0,30.0,19.0,13.0,27.0,28.0,28.0,28.0,30.0,18.0,13.0,27.0,29.0,27.0,29.0,33.0,18.0
26065,-1.0,-1.0,5.0,1.0,0.0,0.0,1.0,-2.0,-1.0,0.0,0.0,6.0,2.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,2.0,-2.0,-2.0,0.0,-1.0,1.0,2.0,5.0,4.0,4.0,10.0,13.0,15.0,17.0,21.0,12.0,10.0,19.0,26.0,25.0,27.0,28.0,16.0,14.0,25.0,27.0,26.0,26.0,27.0,17.0,12.0,25.0,26.0,25.0,28.0,31.0,15.0
26081,0.0,-2.0,3.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.0,0.0,0.0,-1.0,0.0,1.0,-2.0,-3.0,0.0,-1.0,0.0,0.0,6.0,4.0,3.0,9.0,12.0,14.0,16.0,18.0,11.0,9.0,16.0,25.0,25.0,26.0,28.0,17.0,13.0,25.0,26.0,26.0,26.0,27.0,17.0,10.0,24.0,26.0,26.0,27.0,31.0,16.0
26077,0.0,-1.0,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,2.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1.0,-2.0,-3.0,0.0,-1.0,0.0,1.0,4.0,3.0,2.0,9.0,11.0,13.0,14.0,17.0,11.0,8.0,15.0,23.0,22.0,23.0,26.0,16.0,12.0,22.0,24.0,23.0,23.0,24.0,17.0,11.0,22.0,23.0,23.0,25.0,28.0,15.0
26045,0.0,-2.0,5.0,1.0,-1.0,0.0,0.0,-2.0,-3.0,0.0,0.0,7.0,3.0,0.0,-2.0,-3.0,-1.0,-1.0,-1.0,-1.0,1.0,-2.0,-3.0,0.0,-1.0,0.0,0.0,3.0,4.0,3.0,8.0,11.0,13.0,15.0,18.0,11.0,8.0,17.0,25.0,24.0,26.0,28.0,17.0,12.0,24.0,26.0,25.0,25.0,26.0,17.0,10.0,23.0,25.0,24.0,27.0,30.0,15.0
29095,-1.0,-1.0,4.0,0.0,-2.0,0.0,-3.0,-2.0,-1.0,1.0,0.0,-2.0,-1.0,-4.0,-4.0,-3.0,-1.0,-2.0,-3.0,-1.0,-4.0,-4.0,-2.0,1.0,-1.0,-3.0,0.0,-1.0,3.0,3.0,7.0,9.0,10.0,14.0,12.0,9.0,9.0,13.0,21.0,18.0,20.0,19.0,12.0,10.0,17.0,18.0,16.0,20.0,20.0,13.0,10.0,19.0,19.0,17.0,21.0,19.0,12.0
27109,0.0,-2.0,6.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,1.0,0.0,-1.0,-2.0,1.0,1.0,0.0,2.0,2.0,4.0,3.0,6.0,9.0,14.0,17.0,17.0,13.0,11.0,17.0,19.0,20.0,20.0,21.0,19.0,15.0,21.0,22.0,23.0,24.0,27.0,16.0,11.0,22.0,22.0,24.0,25.0,24.0,14.0
29510,0.0,-1.0,7.0,0.0,-1.0,0.0,0.0,-2.0,-1.0,2.0,0.0,0.0,-1.0,-2.0,-3.0,-3.0,0.0,-2.0,-2.0,-2.0,-1.0,-3.0,-2.0,1.0,0.0,-1.0,2.0,1.0,3.0,2.0,7.0,9.0,12.0,14.0,15.0,10.0,10.0,18.0,22.0,19.0,20.0,21.0,15.0,11.0,19.0,19.0,19.0,20.0,21.0,15.0,12.0,20.0,20.0,20.0,21.0,23.0,14.0
29021,-1.0,-1.0,3.0,0.0,0.0,0.0,-5.0,-1.0,-1.0,0.0,0.0,-2.0,-1.0,-6.0,-4.0,-4.0,-2.0,-2.0,-3.0,-1.0,-7.0,-3.0,-3.0,1.0,-1.0,-2.0,-1.0,-3.0,2.0,1.0,3.0,5.0,6.0,9.0,5.0,7.0,7.0,8.0,15.0,13.0,15.0,11.0,10.0,7.0,11.0,12.0,11.0,14.0,12.0,11.0,7.0,13.0,13.0,12.0,15.0,11.0,10.0
28047,-1.0,1.0,3.0,0.0,-2.0,3.0,0.0,-2.0,-3.0,3.0,3.0,0.0,-1.0,-2.0,-3.0,-2.0,-2.0,-2.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,0.0,3.0,6.0,8.0,10.0,13.0,11.0,9.0,12.0,13.0,13.0,15.0,16.0,12.0,10.0,14.0,15.0,13.0,16.0,18.0,16.0,12.0,16.0,17.0,16.0,18.0,20.0,14.0
28049,-2.0,0.0,5.0,0.0,1.0,2.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,-3.0,-4.0,-5.0,-4.0,-2.0,-2.0,2.0,-2.0,-3.0,-4.0,-3.0,2.0,1.0,1.0,0.0,2.0,-2.0,0.0,4.0,6.0,8.0,9.0,13.0,8.0,9.0,12.0,13.0,13.0,13.0,14.0,8.0,9.0,13.0,15.0,13.0,14.0,16.0,14.0,11.0,16.0,17.0,17.0,17.0,19.0,10.0
29047,-1.0,-1.0,4.0,0.0,-1.0,1.0,-4.0,-2.0,-1.0,0.0,1.0,-1.0,0.0,-5.0,-3.0,-3.0,-2.0,-1.0,-2.0,0.0,-5.0,-3.0,-2.0,1.0,-1.0,-2.0,0.0,-1.0,3.0,3.0,7.0,10.0,13.0,16.0,14.0,11.0,10.0,16.0,23.0,21.0,23.0,20.0,13.0,10.0,19.0,21.0,20.0,24.0,22.0,15.0,11.0,21.0,21.0,20.0,23.0,21.0,13.0
29019,-1.0,-2.0,5.0,0.0,-2.0,0.0,-1.0,-3.0,-2.0,1.0,1.0,-2.0,-1.0,0.0,-5.0,-3.0,-1.0,-1.0,-3.0,-2.0,-2.0,-4.0,-3.0,2.0,-1.0,-2.0,2.0,1.0,2.0,3.0,5.0,7.0,11.0,15.0,16.0,9.0,11.0,17.0,20.0,20.0,21.0,23.0,13.0,10.0,19.0,21.0,18.0,21.0,23.0,13.0,11.0,20.0,20.0,18.0,22.0,23.0,12.0
27123,-1.0,-1.0,6.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-2.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,9.0,13.0,17.0,20.0,20.0,14.0,11.0,19.0,21.0,22.0,21.0,22.0,20.0,15.0,22.0,23.0,23.0,24.0,28.0,17.0,12.0,22.0,23.0,23.0,25.0,25.0,15.0
